end_dttm,room,start_dttm,id
2019-01-14 03:40:00,Operating Room #2,2019-01-14 03:05:00,1537
2019-01-12 01:06:00,Operating Room #3,2019-01-12 00:49:00,1538
2019-01-30 20:44:00,Operating Room #1,2019-01-30 19:50:00,1539
2019-01-12 11:08:00,Operating Room #1,2019-01-12 10:47:00,1540
2019-01-22 11:20:00,Operating Room #3,2019-01-22 08:37:00,1541
2019-01-15 11:30:00,Operating Room #4,2019-01-15 10:12:00,1542
2019-01-26 09:11:00,Operating Room #2,2019-01-26 08:04:00,1543
2019-01-11 02:20:00,Operating Room #5,2019-01-11 01:56:00,1544
2019-02-01 11:08:00,Operating Room #4,2019-02-01 10:43:00,1545
2019-01-06 19:16:00,Operating Room #1,2019-01-06 18:53:00,1546
2019-01-29 01:52:00,Operating Room #2,2019-01-29 01:25:00,1547
2019-01-11 15:34:00,Operating Room #6,2019-01-11 12:51:00,1548
2019-01-07 09:46:00,Operating Room #2,2019-01-07 09:03:00,1549
2019-01-05 07:38:00,Operating Room #1,2019-01-05 06:15:00,1550
2019-01-06 14:37:00,Operating Room #4,2019-01-06 14:09:00,1551
2019-01-21 06:32:00,Operating Room #1,2019-01-21 06:08:00,1552
2019-01-20 11:29:00,Operating Room #6,2019-01-20 10:00:00,1553
2019-01-14 17:11:00,Operating Room #2,2019-01-14 16:23:00,1554
2019-01-29 23:02:00,Operating Room #6,2019-01-29 22:33:00,1555
2019-01-30 01:20:00,Operating Room #3,2019-01-29 22:50:00,1556
2019-01-22 01:36:00,Operating Room #6,2019-01-22 01:14:00,1557
2019-01-22 13:53:00,Operating Room #1,2019-01-22 13:07:00,1558
2019-01-04 02:48:00,Operating Room #4,2019-01-04 02:15:00,1559
2019-01-17 06:16:00,Operating Room #3,2019-01-17 05:49:00,1560
2019-01-29 20:09:00,Operating Room #3,2019-01-29 18:32:00,1561
2019-01-21 19:36:00,Operating Room #2,2019-01-21 19:12:00,1562
2019-01-10 07:22:00,Operating Room #2,2019-01-10 06:40:00,1563
2019-01-25 00:43:00,Operating Room #3,2019-01-24 23:38:00,1564
2019-01-05 15:21:00,Operating Room #2,2019-01-05 14:58:00,1565
2019-01-07 10:50:00,Operating Room #5,2019-01-07 09:45:00,1566
2019-01-23 18:31:00,Operating Room #1,2019-01-23 18:04:00,1567
2019-01-24 15:26:00,Operating Room #5,2019-01-24 14:23:00,1568
2019-01-05 11:50:00,Operating Room #6,2019-01-05 10:46:00,1569
2019-01-09 03:36:00,Operating Room #4,2019-01-09 03:00:00,1570
2019-01-29 17:10:00,Operating Room #3,2019-01-29 16:55:00,1571
2019-01-13 05:42:00,Operating Room #6,2019-01-13 05:14:00,1572
2019-01-17 04:30:00,Operating Room #4,2019-01-17 03:06:00,1573
2019-01-27 07:54:00,Operating Room #5,2019-01-27 05:38:00,1574
2019-01-28 06:31:00,Operating Room #4,2019-01-28 05:51:00,1575
2019-01-06 04:08:00,Operating Room #6,2019-01-06 03:44:00,1576
2019-02-01 16:59:00,Operating Room #4,2019-02-01 16:31:00,1577
2019-01-31 11:21:00,Operating Room #6,2019-01-31 10:39:00,1578
2019-01-06 09:11:00,Operating Room #6,2019-01-06 08:46:00,1579
2019-01-29 13:05:00,Operating Room #5,2019-01-29 12:27:00,1580
2019-01-15 14:11:00,Operating Room #1,2019-01-15 13:35:00,1581
2019-01-28 02:50:00,Operating Room #1,2019-01-28 01:15:00,1582
2019-01-04 16:46:00,Operating Room #3,2019-01-04 16:20:00,1583
2019-01-26 22:28:00,Operating Room #4,2019-01-26 20:50:00,1584
2019-01-21 19:27:00,Operating Room #1,2019-01-21 18:57:00,1585
2019-01-09 08:19:00,Operating Room #6,2019-01-09 07:20:00,1586
2019-02-01 05:10:00,Operating Room #1,2019-02-01 03:50:00,1587
2019-01-24 23:02:00,Operating Room #1,2019-01-24 22:09:00,1588
2019-01-27 23:18:00,Operating Room #4,2019-01-27 22:27:00,1589
2019-01-31 22:08:00,Operating Room #4,2019-01-31 20:47:00,1590
2019-01-19 05:57:00,Operating Room #3,2019-01-19 05:39:00,1591
2019-01-17 22:19:00,Operating Room #4,2019-01-17 21:17:00,1592
2019-01-20 07:12:00,Operating Room #2,2019-01-20 06:04:00,1593
2019-02-01 01:40:00,Operating Room #6,2019-02-01 00:31:00,1594
2019-01-20 05:45:00,Operating Room #4,2019-01-20 05:19:00,1595
2019-01-11 07:24:00,Operating Room #2,2019-01-11 06:23:00,1596
2019-01-26 13:37:00,Operating Room #1,2019-01-26 12:53:00,1597
2019-01-28 12:13:00,Operating Room #4,2019-01-28 11:54:00,1598
2019-01-24 02:37:00,Operating Room #2,2019-01-24 02:13:00,1599
2019-01-07 04:22:00,Operating Room #5,2019-01-07 03:58:00,1600
2019-01-02 13:20:00,Operating Room #2,2019-01-02 12:01:00,1601
2019-01-19 07:59:00,Operating Room #2,2019-01-19 07:16:00,1602
2019-01-01 16:09:00,Operating Room #1,2019-01-01 14:34:00,1603
2019-01-27 10:13:00,Operating Room #3,2019-01-27 09:36:00,1604
2019-01-11 04:29:00,Operating Room #5,2019-01-11 03:41:00,1605
2019-01-03 16:35:00,Operating Room #6,2019-01-03 15:21:00,1606
2019-01-23 07:41:00,Operating Room #6,2019-01-23 06:27:00,1607
2019-01-25 08:20:00,Operating Room #3,2019-01-25 07:56:00,1608
2019-01-12 04:08:00,Operating Room #3,2019-01-12 03:40:00,1609
2019-01-16 12:16:00,Operating Room #6,2019-01-16 10:46:00,1610
2019-01-03 08:21:00,Operating Room #4,2019-01-03 06:22:00,1611
2019-01-01 10:49:00,Operating Room #1,2019-01-01 09:05:00,1612
2019-01-12 23:48:00,Operating Room #2,2019-01-12 21:47:00,1613
2019-01-07 13:32:00,Operating Room #3,2019-01-07 12:54:00,1614
2019-01-09 15:09:00,Operating Room #5,2019-01-09 13:35:00,1615
2019-01-12 04:12:00,Operating Room #4,2019-01-12 03:30:00,1616
2019-01-23 17:21:00,Operating Room #5,2019-01-23 17:06:00,1617
2019-01-20 05:36:00,Operating Room #3,2019-01-20 05:16:00,1618
2019-01-12 15:50:00,Operating Room #1,2019-01-12 15:18:00,1619
2019-01-30 00:08:00,Operating Room #2,2019-01-29 23:13:00,1620
2019-01-05 11:57:00,Operating Room #1,2019-01-05 11:41:00,1621
2019-01-19 06:01:00,Operating Room #1,2019-01-19 05:08:00,1622
2019-01-11 23:41:00,Operating Room #3,2019-01-11 23:12:00,1623
2019-01-13 13:50:00,Operating Room #5,2019-01-13 13:05:00,1624
2019-01-24 18:58:00,Operating Room #2,2019-01-24 18:15:00,1625
2019-01-22 02:19:00,Operating Room #3,2019-01-22 02:00:00,1626
2019-01-04 01:44:00,Operating Room #3,2019-01-04 01:05:00,1627
2019-01-24 01:33:00,Operating Room #4,2019-01-24 00:47:00,1628
2019-01-14 15:47:00,Operating Room #4,2019-01-14 14:38:00,1629
2019-01-26 07:24:00,Operating Room #6,2019-01-26 06:53:00,1630
2019-01-22 18:53:00,Operating Room #3,2019-01-22 18:25:00,1631
2019-01-04 11:07:00,Operating Room #3,2019-01-04 10:44:00,1632
2019-01-02 12:24:00,Operating Room #1,2019-01-02 09:39:00,1633
2019-01-09 08:10:00,Operating Room #1,2019-01-09 07:43:00,1634
2019-01-26 04:13:00,Operating Room #6,2019-01-26 03:34:00,1635
2019-01-21 22:11:00,Operating Room #6,2019-01-21 21:39:00,1636
2019-01-14 13:59:00,Operating Room #3,2019-01-14 13:42:00,1637
2019-01-13 11:16:00,Operating Room #3,2019-01-13 08:09:00,1638
2019-01-27 09:37:00,Operating Room #1,2019-01-27 08:47:00,1639
2019-01-15 20:07:00,Operating Room #3,2019-01-15 19:12:00,1640
2019-01-20 04:46:00,Operating Room #3,2019-01-20 04:29:00,1641
2019-01-14 21:32:00,Operating Room #3,2019-01-14 20:43:00,1642
2019-01-06 06:22:00,Operating Room #2,2019-01-06 06:05:00,1643
2019-01-31 16:37:00,Operating Room #2,2019-01-31 15:42:00,1644
2019-01-17 08:07:00,Operating Room #2,2019-01-17 07:41:00,1645
2019-01-23 03:37:00,Operating Room #6,2019-01-23 03:15:00,1646
2019-02-01 10:46:00,Operating Room #1,2019-02-01 10:31:00,1647
2019-01-27 21:01:00,Operating Room #6,2019-01-27 20:36:00,1648
2019-01-04 14:12:00,Operating Room #6,2019-01-04 12:44:00,1649
2019-01-01 17:09:00,Operating Room #6,2019-01-01 16:31:00,1650
2019-01-27 06:27:00,Operating Room #1,2019-01-27 05:09:00,1651
2019-01-01 07:59:00,Operating Room #5,2019-01-01 07:23:00,1652
2019-01-16 07:58:00,Operating Room #3,2019-01-16 07:24:00,1653
2019-01-30 02:39:00,Operating Room #4,2019-01-30 02:21:00,1654
2019-01-27 07:35:00,Operating Room #6,2019-01-27 06:46:00,1655
2019-01-20 08:11:00,Operating Room #2,2019-01-20 07:48:00,1656
2019-01-01 14:14:00,Operating Room #3,2019-01-01 13:32:00,1657
2019-01-09 11:51:00,Operating Room #5,2019-01-09 11:33:00,1658
2019-01-26 15:21:00,Operating Room #3,2019-01-26 14:37:00,1659
2019-01-02 02:24:00,Operating Room #4,2019-01-02 01:46:00,1660
2019-01-01 12:32:00,Operating Room #3,2019-01-01 10:57:00,1661
2019-01-07 15:13:00,Operating Room #2,2019-01-07 14:44:00,1662
2019-01-28 00:58:00,Operating Room #5,2019-01-28 00:18:00,1663
2019-01-24 02:59:00,Operating Room #3,2019-01-24 01:58:00,1664
2019-01-27 17:05:00,Operating Room #1,2019-01-27 16:42:00,1665
2019-01-04 22:30:00,Operating Room #1,2019-01-04 22:14:00,1666
2019-01-10 07:49:00,Operating Room #3,2019-01-10 07:18:00,1667
2019-01-22 01:12:00,Operating Room #3,2019-01-22 00:42:00,1668
2019-02-01 19:20:00,Operating Room #6,2019-02-01 18:40:00,1669
2019-01-12 06:37:00,Operating Room #5,2019-01-12 06:21:00,1670
2019-01-18 10:59:00,Operating Room #3,2019-01-18 10:34:00,1671
2019-01-21 22:22:00,Operating Room #2,2019-01-21 21:37:00,1672
2019-01-21 21:33:00,Operating Room #6,2019-01-21 20:56:00,1673
2019-01-19 11:07:00,Operating Room #6,2019-01-19 09:42:00,1674
2019-01-26 12:47:00,Operating Room #1,2019-01-26 11:40:00,1675
2019-01-03 21:41:00,Operating Room #4,2019-01-03 20:42:00,1676
2019-01-24 19:39:00,Operating Room #4,2019-01-24 19:16:00,1677
2019-01-24 03:05:00,Operating Room #5,2019-01-24 02:36:00,1678
2019-01-08 18:41:00,Operating Room #5,2019-01-08 18:12:00,1679
2019-01-12 18:02:00,Operating Room #5,2019-01-12 16:37:00,1680
2019-01-11 04:19:00,Operating Room #6,2019-01-11 04:02:00,1681
2019-01-18 01:52:00,Operating Room #5,2019-01-18 01:32:00,1682
2019-01-29 02:59:00,Operating Room #3,2019-01-29 02:14:00,1683
2019-01-21 02:34:00,Operating Room #6,2019-01-21 02:08:00,1684
2019-01-01 05:58:00,Operating Room #1,2019-01-01 05:08:00,1685
2019-01-22 20:43:00,Operating Room #1,2019-01-22 20:10:00,1686
2019-01-19 05:33:00,Operating Room #4,2019-01-19 05:05:00,1687
2019-01-03 20:52:00,Operating Room #6,2019-01-03 19:53:00,1688
2019-01-11 14:49:00,Operating Room #2,2019-01-11 14:20:00,1689
2019-01-18 11:36:00,Operating Room #5,2019-01-18 11:19:00,1690
2019-01-21 20:52:00,Operating Room #3,2019-01-21 20:34:00,1691
2019-01-18 19:09:00,Operating Room #4,2019-01-18 18:21:00,1692
2019-01-27 23:40:00,Operating Room #4,2019-01-27 23:20:00,1693
2019-01-04 00:53:00,Operating Room #2,2019-01-04 00:38:00,1694
2019-01-04 10:20:00,Operating Room #2,2019-01-04 10:04:00,1695
2019-01-05 09:33:00,Operating Room #6,2019-01-05 09:01:00,1696
2019-01-15 22:12:00,Operating Room #5,2019-01-15 20:48:00,1697
2019-01-12 14:45:00,Operating Room #1,2019-01-12 14:30:00,1698
2019-01-29 16:02:00,Operating Room #2,2019-01-29 15:28:00,1699
2019-01-21 10:59:00,Operating Room #1,2019-01-21 09:27:00,1700
2019-01-24 08:22:00,Operating Room #6,2019-01-24 07:51:00,1701
2019-01-31 17:53:00,Operating Room #3,2019-01-31 17:15:00,1702
2019-01-24 08:34:00,Operating Room #5,2019-01-24 08:02:00,1703
2019-01-22 00:13:00,Operating Room #5,2019-01-21 23:46:00,1704
2019-01-01 06:41:00,Operating Room #3,2019-01-01 06:02:00,1705
2019-01-30 20:28:00,Operating Room #2,2019-01-30 18:39:00,1706
2019-01-16 06:00:00,Operating Room #5,2019-01-16 05:10:00,1707
2019-01-09 04:31:00,Operating Room #6,2019-01-09 03:17:00,1708
2019-01-22 23:13:00,Operating Room #5,2019-01-22 22:43:00,1709
2019-01-01 04:34:00,Operating Room #1,2019-01-01 03:50:00,1710
2019-01-22 18:15:00,Operating Room #2,2019-01-22 17:01:00,1711
2019-01-31 00:37:00,Operating Room #4,2019-01-31 00:08:00,1712
2019-01-23 07:49:00,Operating Room #2,2019-01-23 07:20:00,1713
2019-01-07 16:46:00,Operating Room #4,2019-01-07 15:31:00,1714
2019-01-08 18:04:00,Operating Room #5,2019-01-08 17:39:00,1715
2019-01-16 07:08:00,Operating Room #1,2019-01-16 06:53:00,1716
2019-01-07 01:02:00,Operating Room #1,2019-01-06 23:33:00,1717
2019-01-04 07:52:00,Operating Room #4,2019-01-04 07:23:00,1718
2019-01-13 18:20:00,Operating Room #1,2019-01-13 18:04:00,1719
2019-01-04 10:34:00,Operating Room #3,2019-01-04 09:43:00,1720
2019-01-31 15:18:00,Operating Room #2,2019-01-31 14:52:00,1721
2019-01-16 00:33:00,Operating Room #6,2019-01-16 00:04:00,1722
2019-01-19 11:54:00,Operating Room #1,2019-01-19 11:17:00,1723
2019-01-05 00:39:00,Operating Room #5,2019-01-05 00:21:00,1724
2019-01-04 01:01:00,Operating Room #6,2019-01-03 23:53:00,1725
2019-01-16 15:06:00,Operating Room #5,2019-01-16 14:30:00,1726
2019-01-06 18:11:00,Operating Room #2,2019-01-06 17:30:00,1727
2019-01-13 13:28:00,Operating Room #6,2019-01-13 13:12:00,1728
2019-01-10 10:08:00,Operating Room #1,2019-01-10 09:22:00,1729
2019-02-01 09:44:00,Operating Room #4,2019-02-01 09:01:00,1730
2019-01-08 11:57:00,Operating Room #2,2019-01-08 11:30:00,1731
2019-01-25 11:26:00,Operating Room #3,2019-01-25 10:53:00,1732
2019-01-30 00:35:00,Operating Room #5,2019-01-30 00:20:00,1733
2019-01-13 01:54:00,Operating Room #6,2019-01-13 01:00:00,1734
2019-01-31 14:06:00,Operating Room #3,2019-01-31 13:13:00,1735
2019-01-20 23:35:00,Operating Room #2,2019-01-20 22:13:00,1736
2019-01-24 10:37:00,Operating Room #1,2019-01-24 09:05:00,1737
2019-01-18 23:22:00,Operating Room #4,2019-01-18 22:49:00,1738
2019-01-21 02:48:00,Operating Room #4,2019-01-21 01:56:00,1739
2019-01-02 22:01:00,Operating Room #5,2019-01-02 21:11:00,1740
2019-01-13 20:30:00,Operating Room #1,2019-01-13 19:52:00,1741
2019-01-01 15:42:00,Operating Room #2,2019-01-01 15:16:00,1742
2019-01-14 06:53:00,Operating Room #2,2019-01-14 06:18:00,1743
2019-01-16 08:30:00,Operating Room #6,2019-01-16 08:05:00,1744
2019-01-11 22:49:00,Operating Room #6,2019-01-11 22:29:00,1745
2019-01-02 20:17:00,Operating Room #2,2019-01-02 19:01:00,1746
2019-01-10 00:03:00,Operating Room #4,2019-01-09 22:44:00,1747
2019-01-01 18:30:00,Operating Room #5,2019-01-01 17:55:00,1748
2019-01-08 05:41:00,Operating Room #6,2019-01-08 05:26:00,1749
2019-01-20 10:39:00,Operating Room #4,2019-01-20 09:49:00,1750
2019-01-03 22:11:00,Operating Room #6,2019-01-03 21:50:00,1751
2019-01-28 10:23:00,Operating Room #5,2019-01-28 09:57:00,1752
2019-01-12 09:44:00,Operating Room #5,2019-01-12 08:00:00,1753
2019-01-13 17:33:00,Operating Room #5,2019-01-13 17:15:00,1754
2019-01-22 09:55:00,Operating Room #4,2019-01-22 09:15:00,1755
2019-01-23 21:14:00,Operating Room #6,2019-01-23 20:59:00,1756
2019-01-19 05:03:00,Operating Room #4,2019-01-19 04:35:00,1757
2019-01-06 13:58:00,Operating Room #3,2019-01-06 12:20:00,1758
2019-01-23 19:58:00,Operating Room #6,2019-01-23 19:22:00,1759
2019-01-26 17:21:00,Operating Room #2,2019-01-26 17:04:00,1760
2019-01-05 10:43:00,Operating Room #1,2019-01-05 10:21:00,1761
2019-01-23 06:43:00,Operating Room #1,2019-01-23 06:18:00,1762
2019-01-08 02:43:00,Operating Room #3,2019-01-08 01:46:00,1763
2019-01-05 00:17:00,Operating Room #5,2019-01-04 23:48:00,1764
2019-01-04 19:20:00,Operating Room #4,2019-01-04 18:21:00,1765
2019-01-02 10:13:00,Operating Room #6,2019-01-02 09:57:00,1766
2019-01-01 08:58:00,Operating Room #2,2019-01-01 08:37:00,1767
2019-01-18 00:43:00,Operating Room #6,2019-01-17 23:38:00,1768
2019-01-17 09:45:00,Operating Room #5,2019-01-17 09:14:00,1769
2019-01-05 02:30:00,Operating Room #1,2019-01-05 01:58:00,1770
2019-02-01 16:22:00,Operating Room #2,2019-02-01 16:02:00,1771
2019-01-24 21:52:00,Operating Room #6,2019-01-24 21:12:00,1772
2019-01-31 04:45:00,Operating Room #1,2019-01-31 03:01:00,1773
2019-01-18 13:38:00,Operating Room #3,2019-01-18 13:20:00,1774
2019-01-30 10:49:00,Operating Room #1,2019-01-30 10:02:00,1775
2019-01-15 00:27:00,Operating Room #4,2019-01-14 23:41:00,1776
2019-01-08 02:35:00,Operating Room #1,2019-01-08 02:01:00,1777
2019-01-08 15:19:00,Operating Room #2,2019-01-08 14:50:00,1778
2019-01-08 04:06:00,Operating Room #4,2019-01-08 03:40:00,1779
2019-01-19 19:20:00,Operating Room #4,2019-01-19 18:36:00,1780
2019-01-19 12:35:00,Operating Room #2,2019-01-19 12:13:00,1781
2019-01-22 00:06:00,Operating Room #2,2019-01-21 23:46:00,1782
2019-01-15 19:18:00,Operating Room #4,2019-01-15 18:35:00,1783
2019-01-02 13:41:00,Operating Room #2,2019-01-02 13:23:00,1784
2019-01-15 03:50:00,Operating Room #3,2019-01-15 03:25:00,1785
2019-01-28 23:46:00,Operating Room #6,2019-01-28 23:15:00,1786
2019-01-31 09:24:00,Operating Room #2,2019-01-31 09:05:00,1787
2019-01-09 12:38:00,Operating Room #4,2019-01-09 12:20:00,1788
2019-01-30 13:00:00,Operating Room #6,2019-01-30 12:21:00,1789
2019-01-29 11:36:00,Operating Room #6,2019-01-29 11:06:00,1790
2019-01-08 05:08:00,Operating Room #6,2019-01-08 04:00:00,1791
2019-01-04 16:59:00,Operating Room #1,2019-01-04 16:24:00,1792
2019-01-24 15:18:00,Operating Room #1,2019-01-24 14:41:00,1793
2019-01-17 07:29:00,Operating Room #4,2019-01-17 07:03:00,1794
2019-01-02 07:48:00,Operating Room #1,2019-01-02 07:08:00,1795
2019-01-23 03:59:00,Operating Room #1,2019-01-23 03:43:00,1796
2019-01-18 11:14:00,Operating Room #5,2019-01-18 10:51:00,1797
2019-01-25 06:12:00,Operating Room #4,2019-01-25 05:56:00,1798
2019-01-08 00:50:00,Operating Room #5,2019-01-08 00:31:00,1799
2019-01-29 00:11:00,Operating Room #2,2019-01-28 22:43:00,1800
2019-01-07 15:25:00,Operating Room #3,2019-01-07 14:57:00,1801
2019-01-11 17:09:00,Operating Room #1,2019-01-11 16:13:00,1802
2019-01-31 22:26:00,Operating Room #4,2019-01-31 22:08:00,1803
2019-01-24 09:39:00,Operating Room #4,2019-01-24 08:38:00,1804
2019-01-26 10:36:00,Operating Room #5,2019-01-26 10:01:00,1805
2019-01-20 10:06:00,Operating Room #2,2019-01-20 09:18:00,1806
2019-01-21 11:12:00,Operating Room #2,2019-01-21 10:42:00,1807
2019-01-14 10:08:00,Operating Room #1,2019-01-14 09:25:00,1808
2019-01-17 05:11:00,Operating Room #6,2019-01-17 04:55:00,1809
2019-01-13 20:09:00,Operating Room #4,2019-01-13 19:25:00,1810
2019-01-03 19:57:00,Operating Room #4,2019-01-03 19:17:00,1811
2019-01-15 12:06:00,Operating Room #4,2019-01-15 11:34:00,1812
2019-01-12 11:20:00,Operating Room #3,2019-01-12 10:01:00,1813
2019-01-22 05:37:00,Operating Room #5,2019-01-22 04:08:00,1814
2019-01-24 00:23:00,Operating Room #5,2019-01-24 00:03:00,1815
2019-01-30 03:33:00,Operating Room #6,2019-01-30 02:51:00,1816
2019-01-13 17:52:00,Operating Room #1,2019-01-13 17:09:00,1817
2019-01-01 21:05:00,Operating Room #4,2019-01-01 20:34:00,1818
2019-01-01 17:30:00,Operating Room #1,2019-01-01 16:23:00,1819
2019-01-07 14:08:00,Operating Room #3,2019-01-07 13:36:00,1820
2019-01-06 04:09:00,Operating Room #1,2019-01-06 03:50:00,1821
2019-01-24 22:58:00,Operating Room #2,2019-01-24 22:41:00,1822
2019-01-24 03:42:00,Operating Room #5,2019-01-24 03:06:00,1823
2019-01-15 10:41:00,Operating Room #1,2019-01-15 09:38:00,1824
2019-01-24 10:55:00,Operating Room #5,2019-01-24 10:17:00,1825
2019-01-08 20:54:00,Operating Room #1,2019-01-08 20:14:00,1826
2019-01-24 09:31:00,Operating Room #2,2019-01-24 09:12:00,1827
2019-01-26 16:55:00,Operating Room #2,2019-01-26 16:34:00,1828
2019-01-02 00:04:00,Operating Room #3,2019-01-01 23:49:00,1829
2019-01-10 02:41:00,Operating Room #3,2019-01-10 01:56:00,1830
2019-01-06 15:13:00,Operating Room #3,2019-01-06 14:54:00,1831
2019-01-28 02:12:00,Operating Room #3,2019-01-28 01:21:00,1832
2019-01-30 23:34:00,Operating Room #2,2019-01-30 23:08:00,1833
2019-01-09 22:59:00,Operating Room #6,2019-01-09 22:24:00,1834
2019-01-24 16:35:00,Operating Room #3,2019-01-24 16:13:00,1835
2019-01-24 08:05:00,Operating Room #3,2019-01-24 07:49:00,1836
2019-01-25 23:44:00,Operating Room #6,2019-01-25 23:22:00,1837
2019-01-28 17:23:00,Operating Room #1,2019-01-28 16:42:00,1838
2019-01-03 16:30:00,Operating Room #4,2019-01-03 15:41:00,1839
2019-01-05 10:48:00,Operating Room #2,2019-01-05 10:03:00,1840
2019-01-04 21:32:00,Operating Room #6,2019-01-04 21:17:00,1841
2019-01-30 22:21:00,Operating Room #6,2019-01-30 21:47:00,1842
2019-01-23 13:14:00,Operating Room #6,2019-01-23 12:36:00,1843
2019-01-10 00:12:00,Operating Room #5,2019-01-09 23:51:00,1844
2019-01-13 14:27:00,Operating Room #1,2019-01-13 13:37:00,1845
2019-01-08 22:07:00,Operating Room #4,2019-01-08 21:31:00,1846
2019-01-15 07:16:00,Operating Room #2,2019-01-15 06:48:00,1847
2019-02-01 07:27:00,Operating Room #2,2019-02-01 06:58:00,1848
2019-01-12 04:56:00,Operating Room #3,2019-01-12 04:37:00,1849
2019-01-12 07:34:00,Operating Room #2,2019-01-12 07:17:00,1850
2019-01-18 20:44:00,Operating Room #3,2019-01-18 19:40:00,1851
2019-01-06 23:18:00,Operating Room #5,2019-01-06 21:31:00,1852
2019-01-16 07:53:00,Operating Room #1,2019-01-16 07:21:00,1853
2019-01-27 06:24:00,Operating Room #6,2019-01-27 06:05:00,1854
2019-01-26 12:05:00,Operating Room #4,2019-01-26 11:49:00,1855
2019-01-06 11:27:00,Operating Room #2,2019-01-06 11:04:00,1856
2019-01-23 03:26:00,Operating Room #5,2019-01-23 02:30:00,1857
2019-01-22 04:59:00,Operating Room #6,2019-01-22 04:37:00,1858
2019-01-16 02:00:00,Operating Room #5,2019-01-16 01:40:00,1859
2019-01-21 11:13:00,Operating Room #4,2019-01-21 10:49:00,1860
2019-01-06 09:50:00,Operating Room #4,2019-01-06 09:11:00,1861
2019-01-26 20:36:00,Operating Room #2,2019-01-26 18:52:00,1862
2019-01-06 19:18:00,Operating Room #2,2019-01-06 18:11:00,1863
2019-02-01 18:58:00,Operating Room #4,2019-02-01 17:54:00,1864
2019-01-31 00:59:00,Operating Room #5,2019-01-30 23:29:00,1865
2019-01-05 06:02:00,Operating Room #1,2019-01-05 05:31:00,1866
2019-01-11 17:04:00,Operating Room #4,2019-01-11 16:47:00,1867
2019-01-31 04:35:00,Operating Room #4,2019-01-31 04:01:00,1868
2019-01-10 09:57:00,Operating Room #5,2019-01-10 09:24:00,1869
2019-01-29 03:13:00,Operating Room #6,2019-01-29 02:58:00,1870
2019-01-29 08:29:00,Operating Room #1,2019-01-29 07:22:00,1871
2019-01-12 03:05:00,Operating Room #6,2019-01-12 02:37:00,1872
2019-01-09 15:54:00,Operating Room #4,2019-01-09 15:37:00,1873
2019-01-05 21:40:00,Operating Room #6,2019-01-05 20:36:00,1874
2019-01-26 11:55:00,Operating Room #5,2019-01-26 11:25:00,1875
2019-01-20 12:02:00,Operating Room #1,2019-01-20 10:44:00,1876
2019-01-27 09:56:00,Operating Room #4,2019-01-27 09:11:00,1877
2019-01-05 18:34:00,Operating Room #5,2019-01-05 17:56:00,1878
2019-01-23 04:46:00,Operating Room #4,2019-01-23 03:37:00,1879
2019-01-06 12:10:00,Operating Room #2,2019-01-06 11:32:00,1880
2019-01-30 00:47:00,Operating Room #4,2019-01-29 23:37:00,1881
2019-01-23 21:27:00,Operating Room #1,2019-01-23 20:39:00,1882
2019-01-18 21:52:00,Operating Room #6,2019-01-18 20:42:00,1883
2019-01-09 01:11:00,Operating Room #5,2019-01-09 00:27:00,1884
2019-01-11 07:05:00,Operating Room #4,2019-01-11 06:36:00,1885
2019-01-24 18:19:00,Operating Room #1,2019-01-24 17:33:00,1886
2019-01-19 23:56:00,Operating Room #2,2019-01-19 23:13:00,1887
2019-01-26 15:52:00,Operating Room #3,2019-01-26 15:27:00,1888
2019-01-08 20:35:00,Operating Room #2,2019-01-08 20:02:00,1889
2019-01-08 21:20:00,Operating Room #1,2019-01-08 21:03:00,1890
2019-01-11 11:15:00,Operating Room #1,2019-01-11 09:59:00,1891
2019-01-23 16:57:00,Operating Room #3,2019-01-23 15:53:00,1892
2019-01-28 13:00:00,Operating Room #4,2019-01-28 12:31:00,1893
2019-01-28 01:40:00,Operating Room #2,2019-01-28 01:17:00,1894
2019-01-23 10:41:00,Operating Room #1,2019-01-23 10:26:00,1895
2019-02-01 14:58:00,Operating Room #3,2019-02-01 14:14:00,1896
2019-01-14 01:28:00,Operating Room #6,2019-01-14 00:59:00,1897
2019-01-06 17:05:00,Operating Room #2,2019-01-06 16:39:00,1898
2019-01-04 14:59:00,Operating Room #4,2019-01-04 14:42:00,1899
2019-01-01 07:36:00,Operating Room #3,2019-01-01 07:20:00,1900
2019-01-17 13:32:00,Operating Room #6,2019-01-17 13:15:00,1901
2019-01-21 13:23:00,Operating Room #6,2019-01-21 13:01:00,1902
2019-01-12 22:16:00,Operating Room #1,2019-01-12 21:50:00,1903
2019-01-09 17:34:00,Operating Room #4,2019-01-09 16:59:00,1904
2019-01-31 11:38:00,Operating Room #2,2019-01-31 11:19:00,1905
2019-01-20 03:11:00,Operating Room #4,2019-01-20 02:13:00,1906
2019-01-02 06:02:00,Operating Room #3,2019-01-02 05:27:00,1907
2019-01-12 02:27:00,Operating Room #6,2019-01-12 00:52:00,1908
2019-01-10 08:02:00,Operating Room #6,2019-01-10 07:14:00,1909
2019-01-09 19:46:00,Operating Room #2,2019-01-09 19:14:00,1910
2019-01-19 04:34:00,Operating Room #1,2019-01-19 04:17:00,1911
2019-01-06 15:14:00,Operating Room #5,2019-01-06 14:55:00,1912
2019-01-31 00:41:00,Operating Room #2,2019-01-30 23:49:00,1913
